script,lines,create_calls,decompiled_sha256,corpus
BDFIGH26.BCS,71,0,4b5cf5651eee3e7565dac2b69aa41983bddc2e40e394caee54d68ea4fdc4f498,baf
BDFIGH27.BCS,71,0,a5f03cc4ea9bd92c31650633b8685152a207f27d7b116e09d73c9d075bfa5b49,baf
BDFIGH28.BCS,91,0,b2b10669deb6cd44f53b1129ce639ac348b896b5f60d5b7aecf8fcb678f76c4f,baf
BDFIGH29.BCS,89,0,6262d9c035aa9e0405c15df82dcd787f1b152466d1b7dca6d44ef79aa254fc30,baf
BDFIGH30.BCS,161,0,cd0c95d49ba2d539aa6265df65c7989f8dd38ec00de02022971b8fb34b557ede,baf
BDFIGH31.BCS,90,0,3fe60012898588d8358c2af04b05392d86112ea2becc3c7dd1cabf1389ffe21c,baf
BDFIGH32.BCS,89,0,a8cfa4b3e3dca499b3b45676b323b324bfd336e6e6e3e480f5b81da622dca2e1,baf
BDFIGH33.BCS,74,0,918157ddef4126fbe29a4483d9d3053045721af889f51a9658396ce72e7cbe19,baf
BDFIGH34.BCS,72,0,427bc3d37d5ed0a32c4e9750f795c64b9170bedf75a5f264f44a44946dfe4a15,baf
BDFIGH35.BCS,89,0,cc52bc2e1c620301211e20c4cd2bf99f90b5e403a27d645acebb7d5bc6c92b10,baf
BDFIGH36.BCS,72,0,427bc3d37d5ed0a32c4e9750f795c64b9170bedf75a5f264f44a44946dfe4a15,baf
BDFIGH37.BCS,52,0,1ab3037ebd3332ef86646e7356e9c44bde1c90ee81dc1f2e7f2f6b4410194110,baf
BDFIGH38.BCS,71,0,be68e8f3e6a1d8df408e6e345f22cff3ff16c50981c947acee365d249a1f3c23,baf
BDFIGH39.BCS,92,0,63c766e7392996a2e9c624572e058703b3c2532716f935d71e14311438c9cae4,baf
BDFIGH40.BCS,71,0,4b5cf5651eee3e7565dac2b69aa41983bddc2e40e394caee54d68ea4fdc4f498,baf
BDFIGH41.BCS,90,0,fc48ba880e22f0442ec3e90a7f84fb49555bc7b87bd0d7e0d34e9b54ffa56eb5,baf
BDFIGH42.BCS,70,0,21c2605ed4bf9b5cd72b0b23b6d33e40d26ec4660b7f6d0af1ae3e82c2b50ed4,baf
BDFIGH43.BCS,112,0,a7afe1180e57f09c4fc102ace7ea7c9dd2fca057962b90483d5d08402f044af2,baf
BDFIGH44.BCS,109,0,61d6b8fbb96122ddd0ed2501c14a0b433687621422070708ab43a514a94ce70f,baf
BDFINAL.BCS,73,0,acd701f66cf7ff809b6f02d56f01b7e28912f75eaa01d901bc3798d1c216fd44,baf
BDFIST.BCS,150,0,6e3f9b2b913bc129965a9b4d45c358359da5df5b83483d57168ad54748a78804,baf
BDFIST00.BCS,18,0,3626aca7085551b87347e43639ea30c3642a469b83ad86cf8a8c51d4a9678141,baf
BDFIST01.BCS,47,0,00a28ec1fa3a1e865974ba0c32894f4c65d1e10568b2418f75317f31861cd489,baf
BDFIST05.BCS,47,0,abd30ff9da75f676575f5e9f86253a9f431cbe6abed4f56024f02913bea15a2a,baf
BDFIST1A.BCS,10,0,2ca9d71b8a55687b5a44bd16fc0fa11192d2dc9f083c652c5cbf3901f9df3a17,baf
BDFIST60.BCS,84,0,247d432658c3e23ac99938cd3c4126e7f20167fa51dcb829c16c4e89eaf90bd5,baf
BDFIST63.BCS,10,0,807597bfbd73042195b4611fe2cb7b84a55b34d681ab718f6054a8105ce35022,baf
BDFIST64.BCS,21,0,9cd8eea412e6590a9bed24470b0790e89eda9641c9edfb22f0128566a3998008,baf
BDFIST83.BCS,168,0,c83c6bd8ceb36b883d2765891fef9e8aa8d5f5727529738547159117ccf23ed0,baf
BDFISTCC.BCS,18,0,3e49179a75b92ae530e4f88a1c2a0e86de6cac62e7cc86d710db00196dbd96b5,baf
BDFISTCE.BCS,74,0,061937edb17e640fff50c84e8a3d33bc5090f1672f5b987eff1d510626a45cde,baf
BDFISTCX.BCS,7,0,1bf34cb19cf80ade32678544543305ced0908ab3ebb5281228e4bc1c14a5b9db,baf
BDFISTEX.BCS,91,0,3abbb5885583397aa014927116c9d6bf16ef31dc1664e3f1164711c50c751802,baf
BDFISTXX.BCS,27,0,0ecb2758d45ad9212a3a37f6e14c376a75ccb15693907c33d0960291318e16aa,baf
BDFLAY01.BCS,521,0,4f0f7bc105aff7a29dcf336248088c117a6d73b699805b993706c0f00f0d954a,baf
BDFLEE.BCS,7,0,0264f524870cc2e4343811cf0ce3ced44df5e41c34268e452d51a0bf56371db6,baf
BDFMAG01.BCS,2889,0,c67cc7fb6ab52952ca4a33952699a60140ad81d0927240c0aba702fbd474635b,baf
BDFMAG20.BCS,824,0,7ab81a4703e753a1e4bf728a6fddc546b6aaf2e66f39bc156fca1c4f0dda1d77,baf
BDFMAG21.BCS,824,0,7ab81a4703e753a1e4bf728a6fddc546b6aaf2e66f39bc156fca1c4f0dda1d77,baf
BDFMAG22.BCS,824,0,7ab81a4703e753a1e4bf728a6fddc546b6aaf2e66f39bc156fca1c4f0dda1d77,baf
BDFMAG23.BCS,412,0,b850b1d1431bbd6ff005ea1d23ce9e2a930caa6ccf5394eadb16e2be1aabc094,baf
BDFMCL01.BCS,3949,0,1b4a10bad7a20cc8aa149a9178f5582883d896523a289973201b2b17947cafdd,baf
BDFOLLOW.BCS,28,0,0547414024c05755d4c40ad73868d0c73720cfc6ab7d22106816bfbb3fe55ef0,baf
BDFOODS.BCS,110,0,5ac85b5b4de41a5b2cf41f3de4103f1a7404ca819c123fb66117d84cb381d7ae,baf
BDFORCW1.BCS,43,0,9bd3fd27e673211f554547426d016147c57a4486b78d7467e2e6a69ff9911f8d,baf
BDFORT.BCS,272,0,9d4630c555f1bf759e43a60d7947690cf4a6928d1b2356597ac2c13ae1fc9bd8,baf
BDFORTX.BCS,41,0,05530224937f7ba0906a9e1aa88bea9eeb226c55a0dc7fb93d56f980079e63e7,baf
BDFRAIR.BCS,8,0,cc5fdc29ecbb4c5dbf05c13ec18f5a5612b289669b8454d69fc6a2b3255fd046,baf
BDFRITZ.BCS,25,0,f27954ca68407e711cd3acf7569d4b24c696ae457631253007df147fc8ee6a73,baf
BDFSCOUT.BCS,31,0,1e3dd1e73ad27d5dbb0810efc2472322283dae14c777abd70c26b3e3d651f182,baf
BDFTHI01.BCS,557,0,7bbb3d603b4a0a50d3fdd8471459a4d7207b07767680ef6d2113442610120aae,baf
BDFTHI20.BCS,87,0,f5b020ec914442adbd3932442858d3854debea627565a9271febc4a7ce5fc09b,baf
BDFUGUE.BCS,100,5,e856a3e736147bfed0f9cf6aaea52955d821df6dc9c94655ad1c958b72d7aa07,baf
BDGARRCC.BCS,2485,0,45f24a94fe2085d518e11e2278254487a8374fed91d188e91fccdf9d9deba067,baf
BDGARRIC.BCS,142,0,74dfececb662b7cdb7e8a80d99a811854fcd81b933b9e5678937a1e5bda62ead,baf
BDGARROL.BCS,32,0,bf2b1241c1569fda4ad18fcf56cf734539e2607cdc34e2b342a9397fe34e8927,baf
BDGASS.BCS,27,0,3dd2fc3c6a1714acefe4357f5d9e6ee3faffc8a7d9c2f6d923321da34eddaca7,baf
BDGAU01.BCS,52,0,8fcdaf76f8e3f0dffd46c5494af6d031f1f3ff3138391b27a23b1791caaf487f,baf
BDGEAR.BCS,777,0,98bcfde245074855df8bfe9bdf89947819b4fe1dd784c2e3a6922fc7c1eecd5e,baf
BDGFGUA.BCS,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,baf
BDGHASTG.BCS,9,0,6e21200e38c54d7ff2108aeac0b1408bcc99efeedf029219ab1b2666ac68a83d,baf
BDGHOST.BCS,146,0,9b606c9110140818ed07a2b2008d64c2469e98f0e0f347e4d246c1cd5487639d,baf
BDGLABRE.BCS,1640,0,9321bedec96748b11775a634acb386f3eb32464984404cc2def5374fa93e26e9,baf
BDGLINT.BCS,1066,0,67c5591effafa602caea835acee89ccce25378de1229b5abf2974f1ae83a7d7d,baf
BDGLINTC.BCS,3161,0,70f053a19f434627c6246967370425ee2100f41522869ddae74f0bbeb1a256ac,baf
BDGNARG.BCS,51,0,06cec172a3a91aa6e9f56ca0b877a81bc1e98117ff9310faaa33950a1273a614,baf
BDGOB04.BCS,1635,0,1ac94536bb4dae22e2dddb39c9fdb95ac14cd383ada89a1a89be73c582934baa,baf
BDGOGH01.BCS,12,0,22c635d6c0de6218bfc6d978e8415df6503e034bacbc0d10e9ca5dcf4a01e069,baf
BDGOLEM.BCS,49,0,ae0fbcf27e9263b9aed81afcbb3a298bbe513ca52d7c6ec69927fc9a6e527a0e,baf
BDGOPH01.BCS,25,0,d8c2b2b0a899e4d31c6ec6a3d2a3ad8ff580bfaaf1045a236b6cf73db9519fde,baf
BDGRSHTV.BCS,189,0,b9f050c3c1e8c8ff7140f349ff6b0d154a66005aa3b929a4415cec696c0851d4,baf
BDGSPEAR.BCS,10,0,9ebf2a0d15fe52f1e90924fee9f35fb6c34394ab4eaf0e2deed1a12cb9f10f81,baf
BDGT001.BCS,10,0,5ca06b4ec51b7c0401eb5033349dc9d4439339ade1a1c550535d150d109ac22a,baf
BDGT002.BCS,10,0,685591d0e5d97fe690b3e1d7872b152dbcddc32d223d2694f900079ff9c29162,baf
BDGT003.BCS,10,0,471ed056c7e1ed6db692ba337c2655ae530c160c4a9dbf493245f7d35c77a330,baf
BDGT004.BCS,10,0,5f164f8bd5ce0103ed35956e8ffe3104b95a93d9689e43c5c47fecb3337193c0,baf
BDGT005.BCS,10,0,e15b3c760b8d5571f0e67a3054b1543c068247ae9a8d4bee7eb8600fbfb65750,baf
BDGT006.BCS,10,0,c1a83bc578a8a0623021c751f9f2a12907232593c9e1f2c08761b4c457d22f2f,baf
BDGT007.BCS,10,0,e20d059ec031c48d947711d641f02b590d0c1238ccb0e66f8eedefe54859143a,baf
BDGT008.BCS,10,0,b8fc4938d4a0530180f698deeaab4698ff818a52234086cdfe9c32d667e89201,baf
BDGT009.BCS,10,0,49dad5d67555b201282300c02058b234df5f68b6c3a25c229529ed6ed53fe7e2,baf
BDGT010.BCS,10,0,63acd35ece798b0a590667a78b6796c84e1f6e7f5eea91fa727b882c6964c7ad,baf
BDGT011.BCS,10,0,0ea46f162a4da89e10d1b9e19c447a0f5d8bc183525304c4eec56e01f0d9ea1a,baf
BDGT012.BCS,10,0,d7bf9b79b68a5008d4de3ccd92f121e0f37125751896fd691ad1ea28db96eb1a,baf
BDGT013.BCS,10,0,db8f32f2c9f8eddcd1328a940c27087a80dcfa0f2cbea5d211da1d6216c22631,baf
BDGT014.BCS,10,0,302e5e47e0d069dd4eec2d3064187d1bf6dc120cc69c96cf008f254ecd3ad5cc,baf
BDGTSNAR.BCS,8,0,1fc72d9ad7ddbbf8c600e00a84398053b95a94bca0e28235ee17995a77f502b6,baf
BDGUAR20.BCS,57,0,239a291ead59e240c270a57ac4b31f38f5534b27b5837e9fa25d8c1e94ce2b09,baf
BDGURFLO.BCS,80,0,e5d529466f052e00c4b8dcb10ffd637f5e570b2d4696970bc3918f29cad4387d,baf
BDHAERC.BCS,2652,0,2a8b0e2c12c97713f80b9911fa2e755f033cd7e373db95a0cf4ffc0da23932fe,baf
BDHALAT.BCS,43,0,6c34076814bd871155fe138423b47f928d4d1053df220668f77490abbb36653e,baf
BDHALATA.BCS,99,0,a3ec64976a7779634f0f83a7a283f5171d759bbb5e808def2e0c1c1eff867537,baf
BDHALBAZ.BCS,80,0,c4a83f9b511f5389a6694986edbcf319de5b54b0bae953a7ddc47fcc98f821b6,baf
BDHALFGR.BCS,853,0,2b972951d864661a39975c7e0cb9f6cfc9ed165e3406f1595dc3894d2c1ec700,baf
BDHAMADC.BCS,748,0,a64bd79abda7c4a31ff7d06542bff19cf5e2797cc616f565b00719efb2ffd560,baf
BDHAMATU.BCS,818,0,cbe419a0811be9accb2cb714afd09e822d5f9c5cd7b4c3d57957d274a5fc50de,baf
BDHCORE.BCS,7,0,ddebb74681e3b2fe696fad44d480bf633356a538e0bab40571e5daa5ba93db1e,baf
BDHEASY.BCS,7,0,b936b44ab4e15753d5d539e5dcb04b606775bcace613e45357f2ceb3acc5f558,baf
BDHELCAT.BCS,99,0,d6f4cf12359597d5a696f603b01635104655f0f044df1eec5735f15e85374b06,baf
BDHELLBR.BCS,12,1,87d6aa091559dd7dc265268acfd822c30745e0cf7f52940f701e711b3c007818,baf
BDHELP.BCS,67,7,823a8552a7b4226a1bab216f6806abb8fff086d3f1e211f540fbf05ee298f88e,baf
BDHEPH2.BCS,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,baf
BDHEPHER.BCS,56,0,5daabead17cca37f51803d1168eaee85fba8e9dee7d1b6959a146219c0809ea0,baf
BDHEROD.BCS,7,0,dfe2b9f023af50680e51bce7147f16267a995401304e9f579e754b4921048c1d,baf
BDHESTER.BCS,14,0,b11e232d24909a6b70658ca2ae64d10f3aea9261200319089c0a2d9c5c091365,baf
BDHEXXAC.BCS,256,0,76ab9bd4b92ab868dbf7e2233e0a3d68374dd6627163c08ca64836c86954e0f1,baf
BDHGUARD.BCS,23,0,1f9598a254efdbe607b82f6c6fd718e947404c80498c68db027ae40b71f0b8ea,baf
BDHHARD.BCS,7,0,7211df1e99aecfd492464c078028dc7a4bbee9ee3432ed48c49eacaf0ddb004c,baf
BDHIGG01.BCS,22,0,5221c1283eb00f0cf5ff5cf633160473001e94b853236980ca149fa34a9c5689,baf
BDHITBY.BCS,31,0,c8d17450a70c90c40758026fbbd2f9f0845f8cefb6eec8db7787673c056f648c,baf
BDHITRUN.BCS,140,0,7d5b403565f93a541b914ef80c7d17473004cefe33b656019c675315ea649973,baf
BDHNORM.BCS,7,0,e93eecae75d86322768d627c5f1783e1a0d8cea1a56e2749058caee79bf49f44,baf
BDHORMOR.BCS,21,0,a8053ac091db7e1c54f2d13a7ba58864b99f866a1d8a6d585efb9c7e72727bb6,baf
BDHORSES.BCS,8,0,83b0f81d7b0b0d507d19c649c0c57129d35026486f30ca265f7c008eb16f2363,baf
BDHORST.BCS,21,0,e01dadfc0b64f74e54fb9590145260eb4dfffe580d8d5bd3d85d25a6077d2d10,baf
BDHYRETH.BCS,43,0,4ccdaea07b62909f4be39b55d96310b1a5a3a1df3d3ca7442150e58746aafd15,baf
BDIDYLET.BCS,71,0,4ff6a8da5d761250353af27c21aeaa0734f5ceb113fc1c570648db3c3b82ab0d,baf
BDIKROS.BCS,70,0,c53c6609175cb8b8de02de0a8c8a84354ca28e7df1d3f583aed799aa8680bd27,baf
BDILLARU.BCS,107,8,2312132a133cbe1f78edbfe5e1e6a46df0ac4d0908946f2a0d2430662210a727,baf
BDIMOEDO.BCS,36,0,ecfe58faa587820f005177227270c0ded7f45e1e69a78128459c6bad01812557,baf
BDIMOEN.BCS,50,0,3d6e5ff2af380befc401fb9dcf1c914e952006c72e99d4a41c4f9f9f7cb992ee,baf
BDIMOENC.BCS,3147,0,c28ed934b3121c3525ad51c97e7f7692a7def20327ccc60f06aad3d6363dbea5,baf
BDIMP.BCS,562,0,4b7b71280d77c42e929e91f8de4b2e68bf461a176f17cf6e4cf55bb679a9e401,baf
BDINFO01.BCS,47,0,7846925cb59584c473f1e5ec58d153f49d3bd730570f4ae6b6abbd4704a4c963,baf
BDINFO12.BCS,39,0,96d04447d35531630e918f073599828e5cd439f3ab4f4c34f5ce97bf4bad9cee,baf
BDINFR01.BCS,21,0,d0d669d530667c9fa9d575283ba8e4016bbbcb70cc92edb88f552f8bbd3aa495,baf
BDINS001.BCS,23,0,74a675dc8fed64247f7952d2ce680514a2e41c67eabb48e082aaa37d517b1326,baf
BDINS002.BCS,23,0,67f32438e180601a582fcab75b5870c80e8b3f48f13f630771c3294dfa7e458e,baf
BDINS003.BCS,60,0,b7c0158dba0a3f0aa84afc0bc9a9d4d399cd06b9f2ce257a89a8149c61631e4e,baf
BDINS004.BCS,60,0,66540cf885594894bbd535d09bfb033e5a33c032c054111929ab1cfddfd778b5,baf
BDINS005.BCS,46,0,d54784701e0f38a0fcad305bf63591c21d87c9df529385d4bd01a09b09473f2e,baf
BDINS006.BCS,60,0,ae286d464eaf7772ba02954177ede285ca335c2697da192ec9ec8b65b3d9ad39,baf
BDINS007.BCS,60,0,b8cf4af84842f46f4a20411e849594db8f6378aa5c25aaeb22d486db0a7c50e8,baf
BDINS008.BCS,60,0,9cb75e2ed5eda96954897ec585643b315421fb1a6b3a17dfd5765fbafe43038b,baf
BDINS009.BCS,23,0,3eb157dc791d7bb3f9949d79a87e4e3e19c5ae4ba34a4b3e9dede92dfbbb6ad1,baf
BDINS010.BCS,60,0,08764f9606b42ecbfd491768aa3e3c584d8c02b7ace588ffa0ffe2d67c764e32,baf
BDINS011.BCS,23,0,ca2bf3ecec490d13640f0e7e94bf0453125b7a067526383a6fc2a686d45322ed,baf
BDINS012.BCS,60,0,d6588afc83676e6009110b09e6c8d96e311be42b8f22e992d3c4aa1c77f9e3cf,baf
BDINS013.BCS,46,0,27aebc18c6ff359c7b0da793575005ce00b6e24db5297ab2c51d673bd8d40edf,baf
BDINS014.BCS,23,0,d6379a9f16a8c0b9f39f9b603363bc58f282c70056090da38e41edde7a0f5e79,baf
BDINS015.BCS,60,0,78a901a3d163155c62a43880f930cdca55dfd3fb7a69563da5a8b39ef39693da,baf
BDINS016.BCS,23,0,1f543cf517037930cad816446ee6572b72c18928a8e6666f53a5d26a0b39ed63,baf
BDINS017.BCS,23,0,8448437f8cec82a688ff2355ea51a30a9576c5c7f34ee974e528b69fafc7df65,baf
BDINS018.BCS,60,0,ef7207a91cdd0bd896388845ae7701572f99eec966ff1212adc38c0cde9771a2,baf
BDINS019.BCS,60,0,adbda1fbc42828b5a8f9782f91fc3f5fe5e032874894990398ccdaf33525cdc1,baf
BDINS020.BCS,23,0,d1d69c8fd6352ee0f71828dd9c155ca3e20bc8423ad39cd1829ea2c93d5bbc36,baf
BDINS021.BCS,46,0,96115b50b4e0b69ad234234e9255334d3550c5f0d3d1cf83008fec88025fb271,baf
BDINS022.BCS,23,0,57689049805c923b021c5dfc2f729c8f4224669c8e63ac4b5df7bdc6b2791818,baf
BDINS023.BCS,23,0,5764655cc621381b6da2255051eca851a5540eb93ff601867c76453139ac8ab3,baf
BDINS024.BCS,46,0,80cbea35db5444d7e9c505dcf3ccf5662c4529902b83121efdb8bf4d82b9f7b3,baf
BDINS025.BCS,60,0,f64ece2b86943022bf8678cd183f4e6305295487149fb15c9f08d73587d68b5f,baf
BDINS026.BCS,23,0,7f35deb91d108db7204d8e6dba497b9ead93b8fdfe5441f85c70c3a986412af5,baf
BDINS027.BCS,60,0,c478cee47a6e610247a2b9ae925d07e1dd302ce6b9bd6c647a5d5c1b47227ae4,baf
BDINS028.BCS,60,0,216ed4174b74527d2f199c38be119c45a41a1d4f91078569ec747d8040fcbd2b,baf
BDINS029.BCS,46,0,816201962e9b38201e6c34ad493b73fb1fec1038390fb25e7630f15a05d09009,baf
BDINS030.BCS,46,0,54e9d6b3bbb508b5b86c3fb9b1fff16daa9095b5d422cacaa6a2f6e25b145321,baf
BDINTRO.BCS,667,5,7a26f5fb33d0e2d5019909bcd573c922eda17b7dbe98863420aa69c0a981a4c1,baf
BDIRENI.BCS,93,0,1058d47d6b795679f45e7bcb58bdbf9c36c81e76c4ebf66d13ee05e24485010a,baf
BDIRINA.BCS,70,0,9f98feee7a6b81a7f901fad7df4c4892c7d771ace2255f9825ef1e61e0ea25a5,baf
BDIRREGU.BCS,148,0,955f17daecdee5874b43d4d98d400be39f88e21c3b602dae3b1275b2515fcc5f,baf
BDISABEL.BCS,93,0,59a7f16fbba282911a36624c882627525b8a67e286d17e890c3038bcda1e89dd,baf
BDITHTYL.BCS,125,0,e98e75ef9a22f8285485298c144471444df3ceb26b67f32dc61416892fea6026,baf
BDJAHEIC.BCS,1425,0,4670f909b16031c911c10aabf07f7246196041c6365493ee9a4dedcbc311bacd,baf
BDJAHEIR.BCS,621,0,0a24cf512d23291b9c061b62b6cf209e5be6937fbaba132ad1199be654c665fc,baf
BDJANC.BCS,2259,0,1c773c11623983cacf1ce19a8a600d6144cfdfbcfc9cbcf72eb176d16991003e,baf
BDJEGG.BCS,18,0,194211293c13e11a0d720b98a2f3e6915a599ddd8d359d00d27ccecec5df931f,baf
BDJULRIG.BCS,24,0,0898f0b5178619e66ca4ebabae2665757b3d5d8689e02ebc421e7d9f3abd5cb8,baf
BDJUNIA.BCS,17,0,fd5395ce66a0f9eb63b597bfbe15688ded58b01751a4bfdc1cca18cff513f02c,baf
BDJUNIA2.BCS,32,0,164b4b7110af825d4f9f83cc292318aee7fd9391c4f9eca53960d2bcd1f81c09,baf
BDKAGAIC.BCS,212,0,3a3aadeac33c62b8226c25cee7488c3a3c0baa9d8a707292d578449239701d7f,baf
BDKATHEE.BCS,22,0,420fc20069009b242e988a31f97a69d90427f093cd3701336c64f007d7cdf958,baf
BDKAZZRE.BCS,16,0,09a9962c084944c23e31ed967ac5bf06a3f90a99af4f0967ab3be62b850af316,baf
BDKEGX.BCS,23,0,90b29303786e879dee752930506c0cd87fd88cf88874aabaf876580f9b8b5db0,baf
BDKELDOC.BCS,575,0,b851f1211813b9d5a84a46f07d409f679b308eaa869fd9f0d63d5500de951a2e,baf
BDKHALIC.BCS,212,0,3a3aadeac33c62b8226c25cee7488c3a3c0baa9d8a707292d578449239701d7f,baf
BDKHALID.BCS,947,0,01f35d400e710ef59b83d7de4a065b13b757c195f7ee113658bf6ac0fdaf3d89,baf
BDKHARM.BCS,60,0,83c4c0a3e2d62cb4db6854f6d85e05fc71659745c018093f94d1231e22fe71ee,baf
BDKHARMY.BCS,9,0,981685b0a30594569df67fea8d9856a5797c0d30126b49f792e2856b34deb48c,baf
BDKHER.BCS,24,0,b1c1b2a0a44e18e9232fedf4c0585dd3cfd13d5933a708f8fa6a46a88a8b64c6,baf
BDKHERR.BCS,42,2,29aa18e1d6f2db4c836c0ad4f861d3d7f7a7584f4a751e258435401d2ccd97a7,baf
BDKIVANC.BCS,267,0,d080caf38929b8c9db1a6df0a2e938182b4f2ac782eed6ee63a85fa493db47c3,baf
BDKJARVA.BCS,27,0,c13b38ee33a526caa6195c31e2d6dc21b68a3b77374622f441e1ee767c0f6b36,baf
BDKORDE.BCS,52,0,911b0cd650c7a7e86431b170d3597079ba8c95a890b287be7e2afa73b2767688,baf
BDKORGAC.BCS,258,0,69bb30e432cc53a10bd611aef1b381e5760c2e1a8d6187b949541080494a3d18,baf
BDKORLAS.BCS,39,1,e8a56aa23e8911eab97bc4341bcc1330a657a83f2ee0bcad45c10ace4dfce978,baf
BDKORME1.BCS,54,0,c21e2e055542e0d7897e7651d94df473a72bbf1b0fe7b34ea3645068231c30ae,baf
BDKRUNTU.BCS,9,0,9ac816e46d59a81ed1caa507c8707f0543fb9f23ee84ed69534c4f533800a6b8,baf
BDLCORE.BCS,7,0,6bcf29d0685dfea92144ec871528adccccf70dd2cb7e2d8ad639e1e97f8e07a5,baf
BDLEMURE.BCS,122,0,72caa457d5927060559c526a44160339457ec3cb3053256ec0e02598f51cad71,baf
BDLEVER.BCS,22,0,95c36113b50bf0d5f1da826e6008ec19ac1332178323230afd4c06a830106c45,baf
BDLEVER2.BCS,155,0,dc03b269355a3859ef69b1974c2bfb489194c05626f0e4e7c827268e7bbf8c27,baf
BDLHARD.BCS,7,0,827ca7e039390011c13c6867d0be82a88f37704ddea26ffdd7fa2fcadeb89ef3,baf
BDLICH.BCS,265,0,6ffcbb5f1b59708d8d9191545e9d118f1904e162ac6311816e8ef22a5ac82c6c,baf
BDLICH01.BCS,4086,0,8941bed369558d2d6f601a7c2f7f013e37d1671ed77760c9a667b69812e55afc,baf
BDLICHT.BCS,14,0,db07afc5ca46a184cdbb7550cded3f8a1e3eb522f6f8d93b1634b9acd5057934,baf
BDLIFT.BCS,32,0,9c5ba35564ae15ee174932f12ae6f1946a7455488fc3efd7f906b779ee9e4702,baf
BDLIIA.BCS,13,0,f7469a4a60b49ad18671fefb343326a92e0e069cc57f09835166ad87248add18,baf
BDLINSA.BCS,7,0,38bb7db978a7c4338af65ca867638afe72ac7be2c349faa7c4c19836839055cd,baf
BDLITLA.BCS,521,0,33a21f687715239a0152ab2b441e9baf67eebd4571d594a8c9ad6f9495339741,baf
BDLLUIS.BCS,66,0,065faca577fe7acb4b6534a3230ae6569dd9985d5d4f64aa9aa1eea105aab05f,baf
BDLNORM.BCS,7,0,0dedd6d293e39e95e42eef028bf46e7d0d992cff8b72ff1e1434e3aec4d97597,baf
BDLON.BCS,87,0,ac79b69e42bca31fa5ce6dbece6e5787c7783b162306f8cebef7599f3e23672a,baf
BDLORDDU.BCS,36,0,29ad3694718ea8a6b6a5e33e257117eeefb0cc6adf358c546347662eabfb71c7,baf
BDLUGG.BCS,10,0,d4e4bb325c1e7df0792061935c57c1829fc647d3b05f93c2a5c3b95c4d8f6fb1,baf
BDMADELE.BCS,16,0,3f64b4e838438ce5b79c05261867b3338d68c753a87061e2f3aac94c94ec2dba,baf
BDMAGE01.BCS,2732,0,3880788771224ee9109bc1c8b32ed69eee9273f273eec71849b597f605718c97,baf
BDMAGE02.BCS,2961,0,17a36b0eccaf9b6b608d0ffbe952f616ceb9cf9232d028470d45dcab5f27a445,baf
BDMAGE20.BCS,1192,0,7247fab42a10c418f0cf8a093a73e14b52dcff32ffd0c083e5417ba78659f4b2,baf
BDMAGE21.BCS,901,0,44a293f5ac35e5c743d2601dee93974686d546373c4d9e3b0461e97fb556d606,baf
BDMAGE22.BCS,960,0,8d5173f715314ae340dd44ecdd8d5fc97055b86f8a5e6121ef5f2f5c1f8c37cd,baf
BDMAGE23.BCS,771,0,0b82f9d9339edae5f1b44c0c5f6dc789785b99d6b1be2aa5b2b6c1cfbfad69af,baf
BDMAGE24.BCS,945,0,843967162092f7deedaf86695d395e1cb12c453016c53f1b4d96bcc658c25be5,baf
BDMAGE25.BCS,885,0,b0554caac3d941bbe60f3d1ceb79fb5b05983e086d031deee6e676a4a6cf2945,baf
BDMAGE26.BCS,578,0,5ee5b4b1895d1d40fec25d808645455ee65d34c670fe5846706ae76be8c0ba40,baf
BDMAGE27.BCS,642,0,ed410110641eeb103ec15350783587760e01189965f341db77e140a27cbb38e7,baf
BDMAGE28.BCS,730,0,c4268ac2e73c7bec4e9cb6024ba4210d24516f2e28fb4672dba353ced82abbc2,baf
BDMAGE29.BCS,634,0,4c58595cf249d5c66b0a5f8861bf55f8ac587023a2e8c63ee47b8538b85bdb57,baf
BDMAGE30.BCS,437,0,f46fd59e4cabf43751bc23b01ad779d8218c91e57e3ab071610e3ca4755df38f,baf
BDMAGE31.BCS,557,0,a135f424e7964a702d78486010411c6a37e43c7a45abbd8ff7715d614c13df21,baf
BDMAGE32.BCS,859,0,e2b3f74a5ec8248bc1ab190852757d2cca4daec57cbdaa352e9565e7ccc14b25,baf
BDMAGE33.BCS,791,0,c3a9b9d242e2f0d7aa039da2e70960238bd6266e39dd83502fe49b86e9ceee35,baf
BDMAGE34.BCS,771,0,16fa8a26f6f786e25cda7fca7b016d5db48bf9dd3579091b7e20469b69940fcd,baf
BDMAGE35.BCS,710,0,28a958b1f12f60208e015e87dac55ed03486e052a4a408995fa30efd958d6daa,baf
BDMAGE36.BCS,551,0,ce1c68ff14ed0bd22a05e7fc37f8ea609a52dd25a229f4915c85d2c824170771,baf
BDMAGE37.BCS,1093,0,af87f35a1b0ceb0728b8d38a175a4e09328a70bdd85681994ad5a3215d874e58,baf
BDMAGE38.BCS,1192,0,7247fab42a10c418f0cf8a093a73e14b52dcff32ffd0c083e5417ba78659f4b2,baf
BDMAGE39.BCS,557,0,8ea0669ecd0557f6fe07f7104d3a215e78d2c3cd3494185eb64546305fa0c92a,baf
